facility_ID,subtype_code,lat,lon,equipment_groups,ScreenFreq,OGI_RS,Scenario1_RS,Scenario2_RS,Scenario3_RS,Scenario4_RS,AltFemp_Scenario1_RS,AltFemp_Scenario2_RS,AltFemp_Scenario3_RS,AltFemp_Scenario4_RS,MGLScenario1_RS,MGLScenario2_RS,MGLScenario3_RS,MGLScenario4_RS,OperatingStatus
78441,501,53.860387,-113.374649,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
78608,621,53.860712,-112.712535,5,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
78630,322,53.860712,-112.712535,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
78704,322,53.861093,-113.039406,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
78898,311,53.8612,-113.051,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
97798,341,53.8615,-110.414,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
96429,341,53.8617,-110.841,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
96313,341,53.861954,-110.71296,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
96519,341,53.862104,-110.71962,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98038,341,53.8623,-110.429,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
78979,322,53.8624,-113.104,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
78515,311,53.862458,-113.448398,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98142,341,53.8627,-110.393,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98147,341,53.8627,-110.449,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98714,331,53.8627,-110.287,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
76830,351,53.8628,-114.464,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98063,341,53.8629,-110.409,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
76691,621,53.863245,-114.752264,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
76751,402,53.863245,-114.752264,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
76880,322,53.863245,-114.752264,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
76965,621,53.863245,-114.752264,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
95973,341,53.8634,-110.833,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98717,331,53.8634,-110.246,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
13112,311,53.863664,-112.704282,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
95827,341,53.8638,-110.849,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
34273,362,53.8646,-117.167,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
95846,341,53.864918,-110.693294,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
12408,311,53.864987,-114.787803,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
35550,311,53.8657,-116.784,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
96231,341,53.8657,-110.821,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
96434,331,53.8657,-110.821,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
79015,311,53.866073,-113.029403,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
96251,341,53.8663,-110.837,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
40263,351,53.8664,-115.939,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
96181,341,53.866484,-110.724647,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
96198,341,53.866484,-110.724647,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
13037,311,53.866856,-113.58999,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,OPERATING
96516,507,53.866888,-110.644474,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
95872,341,53.8669,-110.829,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
96033,621,53.866926,-110.644828,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
96076,361,53.866926,-110.644828,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
96376,341,53.866983,-110.699771,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
76971,311,53.8672,-114.486,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
13154,311,53.867827,-112.961606,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,OPERATING
78976,311,53.8683,-112.63,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
78699,322,53.868388,-113.067715,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98119,341,53.8685,-110.437,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
96401,341,53.868544,-110.738611,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
96101,341,53.8686,-110.763,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
96193,341,53.8687,-110.774,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
34442,361,53.868808,-116.91454,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98783,621,53.868915,-110.201409,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98017,341,53.8691,-110.411,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
33993,601,53.869235,-117.476495,5,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
34241,362,53.869571,-117.137805,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
79018,322,53.8696,-113.11,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
78440,322,53.869767,-113.532248,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
78460,601,53.86977,-113.246685,1,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
40051,621,53.869864,-116.166532,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
40095,361,53.869864,-116.166532,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
34404,621,53.8702,-117.088,5,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
40009,621,53.8702,-116.167,5,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
97831,341,53.8702,-110.432,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
34417,361,53.870328,-117.088287,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
96095,341,53.8707,-110.826,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
96271,341,53.8707,-110.843,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
78472,501,53.870999,-113.53029,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98664,341,53.8712,-110.283,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
79025,311,53.8713,-113.047,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98151,331,53.8714,-110.459,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
96155,341,53.8719,-110.818,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
96083,341,53.872039,-110.745895,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
96276,341,53.872039,-110.745895,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
96333,341,53.8723,-110.703,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
35153,601,53.872546,-116.770489,3,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
35337,351,53.872546,-116.770489,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
39927,361,53.872669,-116.077181,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
40071,601,53.872669,-116.077181,3,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
40072,621,53.872669,-116.077181,3,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
78496,601,53.873509,-113.689287,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98756,341,53.8742,-110.295,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
13223,311,53.874418,-112.997329,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
34110,351,53.874964,-117.504724,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
78805,621,53.875388,-113.076329,1,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
34346,361,53.875471,-117.160583,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
78600,621,53.875895,-113.390354,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
34206,601,53.876508,-117.139769,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
34269,621,53.876508,-117.139769,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
34331,621,53.876508,-117.139769,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
96144,341,53.8767,-110.911,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98551,341,53.8773,-110.289,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
96042,341,53.8777,-110.9,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
96269,341,53.878,-110.703,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
96036,341,53.878267,-110.740842,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
96394,341,53.878314,-110.841687,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
96432,341,53.878314,-110.841687,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
96506,341,53.8789,-110.763,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
78843,621,53.879407,-112.964514,1,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
78621,351,53.879431,-112.962193,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
13296,311,53.879609,-112.964514,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
96238,341,53.8804,-110.852,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
34266,351,53.881061,-117.068136,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
96272,341,53.8814,-110.885,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
96035,341,53.8816,-110.904,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
78450,361,53.881632,-113.536819,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
95832,341,53.8817,-110.828,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
78426,361,53.88215,-113.616689,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
78554,601,53.88215,-113.616689,3,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
78560,621,53.88215,-113.616689,3,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
78696,322,53.882947,-112.96246,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
40648,351,53.883,-115.569,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
96373,341,53.8834,-110.88,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98678,601,53.884113,-110.070365,2,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
96177,341,53.884125,-110.715293,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
96325,341,53.8844,-110.856,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
96162,341,53.884668,-110.839408,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
95831,341,53.884692,-110.83183,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
96533,341,53.8848,-110.868,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98406,601,53.884825,-110.045847,4,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
98595,621,53.884825,-110.045847,5,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
35324,311,53.8851,-116.818,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
13249,311,53.88523,-113.053464,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,OPERATING
78994,311,53.8853,-113.059,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
78371,361,53.885427,-113.38777,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
33820,621,53.885888,-117.19592,1,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
33869,601,53.885888,-117.19592,2,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
34121,401,53.885888,-117.19592,4,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
96292,341,53.8861,-110.903,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98784,341,53.886167,-110.091474,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
40499,507,53.886479,-115.172508,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
40636,612,53.886479,-115.172508,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
35695,311,53.8869,-116.806,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
78774,351,53.8877,-112.941,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
40073,621,53.888363,-116.017562,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
79008,322,53.8887,-112.575,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98776,341,53.8888,-110.086,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
19511,311,53.890267,-110.43672,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98718,341,53.8904,-110.15,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
95858,341,53.8906,-110.858,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
96082,341,53.8907,-110.87,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
35552,361,53.891,-116.635,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98134,331,53.8911,-110.461,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98200,341,53.8912,-110.458,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
33882,601,53.891988,-117.452097,3,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
78932,322,53.892004,-113.073743,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
35183,311,53.892208,-116.827862,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98192,341,53.8923,-110.429,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98764,341,53.8925,-110.143,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
76508,361,53.892756,-114.605085,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
33819,601,53.893022,-117.340827,2,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
33839,621,53.893022,-117.340827,4,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
33850,361,53.893022,-117.340827,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
35481,311,53.8934,-116.856,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98381,341,53.8934,-110.153,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
33849,507,53.893414,-117.33912,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
96025,341,53.8942,-110.708,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
33903,362,53.8944,-117.213,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
28598,351,53.894652,-117.952503,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
39955,351,53.8949,-116.025,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
97979,341,53.8949,-110.411,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
34165,351,53.8951,-116.905,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
97806,341,53.8953,-110.428,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
97935,341,53.8953,-110.428,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
34144,601,53.895318,-117.406341,5,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
98486,341,53.8954,-110.14,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98728,341,53.8954,-110.14,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
78975,322,53.895565,-112.971415,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98009,341,53.8956,-110.421,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
79020,322,53.895822,-113.113623,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
97900,341,53.896,-110.418,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
28478,621,53.8962,-117.883,1,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
28574,361,53.8962,-117.883,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
95943,341,53.8962,-110.863,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
78919,507,53.896321,-113.059436,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
35646,351,53.896479,-116.751005,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
39847,361,53.896688,-116.048049,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
78983,322,53.896805,-113.070923,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
78299,601,53.896814,-113.40731,5,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
12993,311,53.896835,-113.40741,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,OPERATING
27279,351,53.8971,-118.138,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
96355,621,53.8974,-110.808,1,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
35706,311,53.898525,-116.839107,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98163,341,53.899,-110.412,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
3968,311,53.899053,-115.189946,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,OPERATING
98123,331,53.8991,-110.52,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98497,341,53.8993,-110.133,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
39971,621,53.899341,-116.060832,4,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
40337,361,53.899367,-116.06097,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
40357,601,53.899367,-116.06097,2,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
96442,341,53.8995,-110.841,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98753,341,53.8998,-110.151,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
95833,341,53.899996,-110.72392,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
96046,341,53.9002,-110.868,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
35193,361,53.900276,-116.742022,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
35321,351,53.900276,-116.742022,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
97833,341,53.901218,-110.413773,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98080,341,53.90129,-110.414522,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98178,341,53.9015,-110.42,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
40281,351,53.9016,-115.877,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
33972,362,53.902,-117.213,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
40532,361,53.902293,-115.189774,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
40591,405,53.902293,-115.189774,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
40682,601,53.902293,-115.189774,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98760,331,53.9023,-110.145,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
28510,351,53.9024,-118.103,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98388,341,53.9024,-110.175,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98730,341,53.9029,-110.131,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98676,341,53.9034,-110.137,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
96212,341,53.9036,-110.816,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
78527,322,53.904248,-113.157603,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
35579,361,53.904409,-116.731447,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98729,341,53.904711,-110.070467,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98596,341,53.905,-110.151,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98564,341,53.9051,-110.162,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98193,341,53.9058,-110.413,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
35578,351,53.9059,-116.827,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98393,341,53.9061,-110.143,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98704,341,53.9062,-110.168,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
3928,311,53.906239,-115.368921,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,OPERATING
79057,322,53.907,-112.561,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
79027,322,53.9072,-112.541,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
35604,361,53.9078,-116.584,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
35355,311,53.908,-116.856,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
96060,341,53.908,-110.692,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
13219,311,53.908187,-112.732072,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
78663,322,53.908187,-112.732072,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
78892,322,53.908724,-112.982505,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98746,341,53.909,-110.066,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
78353,311,53.909189,-113.172634,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
35653,351,53.9094,-116.803,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98002,341,53.9094,-110.411,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
28503,621,53.909576,-117.919114,4,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
78273,621,53.909748,-113.167295,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
78323,601,53.909748,-113.167295,1,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
78445,361,53.909748,-113.167295,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
28341,361,53.909822,-117.57457,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
28377,362,53.909822,-117.57457,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
28389,601,53.909822,-117.57457,5,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
28346,621,53.91,-117.575,1,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
98516,341,53.9108,-110.164,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
34426,361,53.9116,-117.177,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
35319,351,53.912504,-116.686318,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
35377,601,53.912612,-116.686493,4,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
97879,341,53.913222,-110.410892,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
34180,351,53.913229,-116.88218,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98599,341,53.9133,-110.075,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
79009,322,53.9135,-112.605,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98167,341,53.9135,-110.422,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
35698,601,53.913813,-116.735613,2,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
96308,341,53.9139,-110.704,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98755,341,53.9144,-110.086,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
98049,341,53.9152,-110.413,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
34100,361,53.9153,-117.376,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
